term,estimate,std.error,statistic,p.value,dependent,Dependent_Variable,Window,Horizon,Retail_Flag
Item_2.05,0.00023306151776841377,1.845902038065304e-05,12.625887666968849,1.5202083962316902e-36,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_2.06,-5.526413120161167e-05,3.3845976460112954e-05,-1.6328124339015522,0.1025084522626906,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_3.01,9.203930625794792e-05,1.4070522391869304e-05,6.541285653412066,6.099230452019601e-11,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_3.02,0.00013886847914385,9.293795719346512e-06,14.942062784398544,1.7546614761238746e-50,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_3.03,-6.559423705034147e-05,1.4296204960776992e-05,-4.588227241446631,4.470260722058763e-06,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_4.01,-7.216628544144637e-05,1.6949269437793985e-05,-4.25778147585098,2.064656825329244e-05,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_4.02,-8.304933310988442e-06,3.151607611901517e-05,-0.2635141912853064,0.7921542870936797,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_5.01,9.542757284650694e-05,3.473685054980056e-05,2.7471567322920367,0.0060114403237087,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_5.02,-4.179145376485664e-05,3.0519154805070163e-06,-13.693516098916934,1.1100834306384233e-42,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_5.03,-2.1985845862526534e-05,7.615395181129309e-06,-2.887026259255293,0.0038890180000793,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_5.04,-4.944090685422366e-05,5.023426002222921e-05,-0.984206930336896,0.3250137797685201,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_5.05,-3.758551418709191e-05,3.5198359846943785e-05,-1.0678200447557329,0.2856016952740049,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_5.06,-3.734276416305202e-05,6.015396355418344e-05,-0.6207864279702147,0.5347401547313776,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_5.07,-3.680536213224901e-05,4.221067902017881e-06,-8.719443275161296,2.795744230898666e-18,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_5.08,-0.00013566015788016094,3.7804728280360944e-05,-3.588444198675397,0.0003326572265286381,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_7.01,6.325918806602299e-05,2.930727918541889e-06,21.584804125214063,2.4959019437467786e-103,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_8.01,0.0001303138996177684,2.995527629293229e-06,43.50282011870975,0.0,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_9.01,4.071648813446811e-05,2.838064894856503e-06,14.346566989451029,1.119470359619327e-46,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_1.01,0.0002764689873719311,8.642211595892186e-06,31.99053671670597,1.4777643439124583e-224,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_1.02,0.00010467405740319408,2.054050033389232e-05,5.095983822286908,3.469349704063266e-07,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_1.03,0.0023393109123546,0.0002175329835279649,10.753821670698,5.685667584091576e-27,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_1.04,-0.00028198519021374894,0.0001394120933124045,-2.0226738119616106,0.0431067895101984,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_1.05,-4.261284036415577e-05,0.0003631467131353562,-0.1173433183416219,0.9065879991286464,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_2.01,-5.24599898231477e-05,1.891867230866872e-05,-2.77292132170977,0.0055555554439046,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_2.02,0.00043237339027475896,5.736884497228359e-06,75.36728175086147,0.0,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_2.03,-0.0004046250727068218,1.1882409878933912e-05,-34.0524419565911,3.7389610557526785e-254,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_2.04,2.08619362398064e-05,7.506793244158836e-05,0.2779074307932942,0.7810834197639234,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_2.05,0.0005480900929932404,3.400661226609909e-05,16.11716241254725,1.9329396084709992e-58,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_2.06,-1.4050062278878389e-05,6.235363379849813e-05,-0.2253286845203367,0.8217235865252237,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_3.01,0.00014992525623149975,2.592178924820667e-05,5.783754153539842,7.3051755562425505e-09,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_3.02,0.0002817144121844339,1.71217561484004e-05,16.453593296313418,7.90418143129841e-61,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_3.03,-5.982065189913671e-05,2.633755998816136e-05,-2.271305767353767,0.0231284750671358,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_4.01,-0.000135737175914769,3.12252358206559e-05,-4.347034452978482,1.379905971350238e-05,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_4.02,-2.472162169928482e-05,5.806131362252559e-05,-0.4257847464493771,0.6702647030972892,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_5.01,0.00021218689560623596,6.399490683806162e-05,3.3156841081614896,0.0009141911275834472,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_5.02,-8.821171127849914e-05,5.622473502166582e-06,-15.689128858412111,1.7951140335495782e-55,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_5.03,-4.296906080137724e-05,1.402966302801979e-05,-3.062729355335207,0.0021932834695711,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_5.04,-0.00010764091133495198,9.254537624488655e-05,-1.1631149572521131,0.2447828652775702,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_5.05,2.838518765200837e-06,6.484509723839928e-05,0.0437738377469801,0.9650846815716908,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_5.06,-0.00014820540117456562,0.0001108203045282532,-1.3373487990802375,0.1811088100474986,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_5.07,-9.605077710990817e-05,7.776372483482716e-06,-12.3516173272208,4.774284454647392e-35,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_5.08,-0.00026572606648092486,6.964674713841443e-05,-3.815340664120704,0.00013599521381052078,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_7.01,0.0001786485411559954,5.399216876685045e-06,33.08786167257652,4.44723613875373e-240,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_8.01,0.00030221257743000507,5.518591738597677e-06,54.76262636286263,0.0,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_9.01,9.397759747172732e-05,5.228502128006026e-06,17.9740956723235,3.1091955347558096e-72,log_vol_4per,Total Volume,2 hours,Post,Not Retail
Item_1.01,0.003335877252539,4.773251807204675e-05,69.88689026428432,0.0,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_1.02,0.0013144688446677,0.00011344868726857124,11.586461477125235,4.8267093000414855e-31,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_1.03,0.0222138000176615,0.0012150891773421,18.2816211615438,1.1593958653816825e-74,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_1.04,-0.0002279033539612459,0.0007697099479819253,-0.296089916154491,0.7671614148654963,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_1.05,-0.0005688260576833216,0.0020049740905438,-0.2837074356053279,0.7766345961929542,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_2.01,-0.00031692307922485697,0.00010457084885291545,-3.0307019853174038,0.0024398595508532,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_2.02,0.0084285015480709,3.167916204709692e-05,266.0582226114574,0.0,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_2.03,-0.0034161088775755,6.562935958548182e-05,-52.05153454417132,0.0,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_2.04,0.0016575363601053,0.0004146576712608562,3.997360895471296,6.405262401963588e-05,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_2.05,0.0058900126461419,0.00018783504443559392,31.357368183558258,7.726704524956369e-216,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_2.06,-0.0003440048571030944,0.0003449953192893687,-0.9971290561613574,0.3187018718052801,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_3.01,0.0015568697304915,0.000144286282881363,10.790143729543887,3.8319429771318806e-27,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_3.02,0.0034349782561329,9.459484769162993e-05,36.31253012141432,1.027738083330101e-288,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_3.03,-0.0001332114392445103,0.0001456005104273532,-0.9149105236892396,0.3602386056662187,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_4.01,-0.0003665708558201446,0.00017241913509238814,-2.126045091362529,0.0334995060253217,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_4.02,0.002050294484381,0.0003205632675253218,6.395912108735439,1.5959202677615676e-10,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_5.01,0.0050370077050939,0.0003557129969925579,14.160313926340194,1.612776981046193e-45,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_5.02,0.00033873686414638126,3.104810982162935e-05,10.910063965001942,1.031849892175368e-27,log_vol_33per,Total Volume,24 hours,Post,Not Retail
Item_5.03,0.0004125050881369591,7.755693330374001e-05,5.318739029061982,1.0448895821879705e-07,log_vol_33per,Total Volume,24 hours,Post,Not Retail
